测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name,place
tsing/ds,2203700,2022-06-29T20:47:59.616+08:00,2022-06-29T20:54:39.175+08:00,"Mozilla/5.0 (Linux; Android 12; Mi 10 Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/6321 MicroMessenger/8.0.24.2160(0x28001837) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.1.86.179,大学生700,海南
tsing/ds,2203703,2022-06-29T20:59:03.353+08:00,2022-06-29T21:02:03.954+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/6329 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",202.100.240.230,大学生703,海南
tsing/ds,2203721,2022-06-29T20:09:14.299+08:00,2022-06-29T20:17:56.617+08:00,"Mozilla/5.0 (Linux; Android 9; PACM00 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4254 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8743 MicroMessenger/8.0.23.2160(0x28001756) WeChat/arm32 Weixin NetType/WIFI Language/zh_CN ABI/arm64",36.101.232.213,大学生721,海南
tsing/ds,2203733,2022-06-29T21:31:37.128+08:00,2022-06-29T21:37:25.464+08:00,"Mozilla/5.0 (Linux; Android 10; ELE-AL00 Build/HUAWEIELE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1253 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.101.51.128,大学生733,海南
tsing/ds,2203738,2022-06-29T21:07:29.279+08:00,2022-06-29T21:52:28.771+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172e) NetType/4G Language/zh_CN",223.104.23.165,大学生738,海南
tsing/ds,2203740,2022-06-29T21:09:08.31+08:00,2022-06-29T21:13:57.122+08:00,"Mozilla/5.0 (Linux; Android 10; SEA-AL10 Build/HUAWEISEA-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7094 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",202.100.240.234,大学生740,海南
tsing/ds,2203741,2022-06-29T21:07:24.66+08:00,2022-06-29T21:16:05.876+08:00,"Mozilla/5.0 (Linux; Android 10; BAH3-W59 Build/HUAWEIBAH3-W59; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3247 MMWEBSDK/20220105 Safari/537.36 MMWEBID/1361 MicroMessenger/8.0.19.2080(0x2800133D) Process/toolsmp WeChat/arm64 Weixin Android Tablet NetType/WIFI Language/zh_CN ABI/arm64",220.200.105.94,大学生741,海南
tsing/gy,20220600001,2022-06-11T00:47:07.643+08:00,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",114.249.127.175,高中生1,北京
tsing/gy,20220600009,2022-06-11T08:53:32.512+08:00,,"Mozilla/5.0 (Linux; Android 10; ELE-AL00 Build/HUAWEIELE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3225 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7995 MicroMessenger/8.0.23.2160(0x2800173B) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",59.66.112.133,高中生9,北京
tsing/gy,2201001,2022-06-11T11:58:13.542+08:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.9 Safari/537.36",123.113.180.80,高中生1,北京
tsing/gy,2201002,2022-06-18T10:34:01.167+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生2,河北
tsing/gy,2201003,2022-06-18T10:41:19.571+08:00,2022-06-18T11:16:21.46+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生3,河北
tsing/gy,2201004,2022-06-18T10:35:03.608+08:00,2022-06-18T11:18:19.761+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生4,河北
tsing/gy,2201005,2022-06-18T10:35:06.995+08:00,2022-06-18T11:27:56.03+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生5,河北
tsing/gy,2201006,2022-06-18T10:34:44.063+08:00,2022-06-18T11:23:13.118+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生6,河北
tsing/gy,2201007,2022-06-18T11:08:14.668+08:00,2022-06-18T11:34:35.542+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生7,河北
tsing/gy,2201008,2022-06-18T10:34:05.751+08:00,2022-06-18T11:22:55.926+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生8,河北
tsing/gy,2201009,2022-06-18T10:34:25.109+08:00,2022-06-18T11:19:14.601+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生9,河北
tsing/gy,2201010,2022-06-18T10:34:12.063+08:00,2022-06-18T11:06:05.742+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生10,河北
tsing/gy,2201011,2022-06-18T10:39:00.315+08:00,2022-06-18T11:20:11.099+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生11,河北
tsing/gy,2201012,2022-06-18T10:39:20.526+08:00,2022-06-18T11:17:21.651+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生12,河北
tsing/gy,2201013,2022-06-18T11:14:13.802+08:00,2022-06-18T11:26:20.256+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生13,河北
tsing/gy,2201014,2022-06-18T10:33:57.537+08:00,2022-06-18T11:05:38.077+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生14,河北
tsing/gy,2201015,2022-06-18T10:33:41.985+08:00,2022-06-18T11:06:40.836+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生15,河北
tsing/gy,2201016,2022-06-18T10:34:00.073+08:00,2022-06-18T11:05:10.266+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生16,河北
tsing/gy,2201017,2022-06-18T10:42:59.433+08:00,2022-06-18T11:12:46.037+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生17,河北
tsing/gy,2201018,2022-06-18T10:35:39.655+08:00,2022-06-18T11:17:21.992+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生18,河北
tsing/gy,2201019,2022-06-18T10:35:05.841+08:00,2022-06-18T11:23:57.714+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生19,河北
tsing/gy,2201020,2022-06-18T10:35:00.037+08:00,2022-06-18T11:20:01.287+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生20,河北
tsing/gy,2201021,2022-06-18T10:33:41.043+08:00,2022-06-18T11:15:46.733+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生21,河北
tsing/gy,2201022,2022-06-18T10:33:11.226+08:00,2022-06-18T11:06:36.296+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生22,河北
tsing/gy,2201023,2022-06-18T10:33:26.452+08:00,2022-06-18T11:02:06.007+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生23,河北
tsing/gy,2201024,2022-06-18T10:34:12.754+08:00,2022-06-18T11:12:12.543+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生24,河北
tsing/gy,2201025,2022-06-18T10:34:34.682+08:00,2022-06-18T11:05:28.994+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生25,河北
tsing/gy,2201026,2022-06-18T10:34:27.979+08:00,2022-06-18T11:19:53.494+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生26,河北
tsing/gy,2201027,2022-06-18T10:34:18.896+08:00,2022-06-18T11:13:51.703+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生27,河北
tsing/gy,2201028,2022-06-18T10:40:29.044+08:00,2022-06-18T11:11:58.116+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生28,河北
tsing/gy,2201029,2022-06-18T11:09:21.602+08:00,2022-06-18T11:22:48.468+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生29,河北
tsing/gy,2201030,2022-06-18T10:39:23.057+08:00,2022-06-18T11:11:42.844+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生30,河北
tsing/gy,2201031,2022-06-18T10:34:28.398+08:00,2022-06-18T11:07:07.038+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生31,河北
tsing/gy,2201032,2022-06-18T10:34:00.894+08:00,2022-06-18T11:00:11.212+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生32,河北
tsing/gy,2201033,2022-06-18T10:34:51.321+08:00,2022-06-18T11:22:35.354+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生33,河北
tsing/gy,2201034,2022-06-18T11:01:02.9+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生34,河北
tsing/gy,2201035,2022-06-18T10:33:18.31+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生35,河北
tsing/gy,2201036,2022-06-18T10:38:56.434+08:00,2022-06-18T11:09:31.45+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生36,河北
tsing/gy,2201037,2022-06-18T10:38:33.598+08:00,2022-06-18T11:18:22.984+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生37,河北
tsing/gy,2201038,2022-06-18T10:39:00.886+08:00,2022-06-18T11:18:52.953+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生38,河北
tsing/gy,2201039,2022-06-18T10:39:30.376+08:00,2022-06-18T11:21:11.151+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生39,河北
tsing/gy,2201040,2022-06-18T10:41:12.183+08:00,2022-06-18T11:15:03.862+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",222.222.147.194,高中生40,河北
tsing/gy,2201041,2022-06-18T10:40:25.617+08:00,2022-06-18T11:08:53.026+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生41,河北
tsing/gy,2201042,2022-06-18T11:12:43.262+08:00,2022-06-18T11:35:19.938+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生42,河北
tsing/gy,2201044,2022-06-18T10:41:37.351+08:00,2022-06-18T11:08:34.13+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生44,河北
tsing/gy,2201045,2022-06-18T10:40:32.84+08:00,2022-06-18T11:10:31.674+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生45,河北
tsing/gy,2201046,2022-06-18T10:40:44.081+08:00,2022-06-18T11:10:57.026+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生46,河北
tsing/gy,2201048,2022-06-18T11:17:37.803+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生48,河北
tsing/gy,2201049,2022-06-18T10:35:00.049+08:00,2022-06-18T11:15:09.039+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生49,河北
tsing/gy,2201050,2022-06-18T10:34:54.268+08:00,2022-06-18T11:09:07.246+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生50,河北
tsing/gy,2201051,2022-06-18T10:39:02.054+08:00,2022-06-18T11:07:15.88+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生51,河北
tsing/gy,2201052,2022-06-18T10:39:20.958+08:00,2022-06-18T11:18:09.754+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生52,河北
tsing/gy,2201053,2022-06-18T10:40:01.068+08:00,2022-06-18T11:15:36.696+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生53,河北
tsing/gy,2201054,2022-06-18T10:39:56.979+08:00,2022-06-18T11:13:19.777+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生54,河北
tsing/gy,2201055,2022-06-18T10:39:57.949+08:00,2022-06-18T11:18:27.394+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生55,河北
tsing/gy,2201056,2022-06-18T10:42:47.917+08:00,2022-06-18T11:20:17.768+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生56,河北
tsing/gy,2201057,2022-06-18T10:39:51.891+08:00,2022-06-18T11:20:04.454+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生57,河北
tsing/gy,2201058,2022-06-18T10:52:35.015+08:00,2022-06-18T11:24:32.887+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生58,河北
tsing/gy,2201059,2022-06-18T10:38:54.827+08:00,2022-06-18T11:17:27.641+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生59,河北
tsing/gy,2201060,2022-06-18T11:00:00.193+08:00,2022-06-18T11:26:26.601+08:00,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Build/RKQ1.201004.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8801 MicroMessenger/8.0.23.2160(0x28001751) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",106.9.83.196,高中生60,河北
tsing/gy,2201061,2022-06-19T09:05:35.916+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生61,河北
tsing/gy,2201062,2022-06-19T08:37:37.322+08:00,2022-06-19T09:04:06.559+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生62,河北
tsing/gy,2201063,2022-06-19T08:36:31.252+08:00,2022-06-19T09:00:20.543+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生63,河北
tsing/gy,2201064,2022-06-19T08:45:47.295+08:00,2022-06-19T09:11:18.81+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生64,河北
tsing/gy,2201065,2022-06-19T08:37:54.168+08:00,2022-06-19T09:03:50.796+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生65,河北
tsing/gy,2201066,2022-06-19T09:02:27.637+08:00,2022-06-19T09:28:00.392+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生66,河北
tsing/gy,2201067,2022-06-19T08:35:05.002+08:00,2022-06-19T09:04:26.449+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生67,河北
tsing/gy,2201068,2022-06-19T08:36:17.768+08:00,2022-06-19T09:08:12.64+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生68,河北
tsing/gy,2201069,2022-06-19T08:35:24.849+08:00,2022-06-19T08:55:48.562+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生69,河北
tsing/gy,2201070,2022-06-19T08:35:02.96+08:00,2022-06-19T09:05:59.661+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生70,河北
tsing/gy,2201071,2022-06-19T08:36:56.334+08:00,2022-06-19T09:06:39.263+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生71,河北
tsing/gy,2201072,2022-06-19T08:56:39.662+08:00,2022-06-19T09:17:36.965+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生72,河北
tsing/gy,2201073,2022-06-19T08:36:41.909+08:00,2022-06-19T09:09:02.598+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",222.222.147.194,高中生73,河北
tsing/gy,2201074,2022-06-19T08:37:26.927+08:00,2022-06-19T09:06:35.423+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生74,河北
tsing/gy,2201075,2022-06-19T08:36:12.808+08:00,2022-06-19T09:02:22.942+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生75,河北
tsing/gy,2201076,2022-06-19T08:36:11.591+08:00,2022-06-19T09:12:45.62+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生76,河北
tsing/gy,2201077,2022-06-19T08:36:36.205+08:00,2022-06-19T09:00:52.995+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生77,河北
tsing/gy,2201078,2022-06-19T08:36:55.064+08:00,2022-06-19T09:09:17.971+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生78,河北
tsing/gy,2201079,2022-06-19T08:37:26.55+08:00,2022-06-19T09:05:50.733+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生79,河北
tsing/gy,2201080,2022-06-19T08:37:22.843+08:00,2022-06-19T09:05:46.203+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生80,河北
tsing/gy,2201081,2022-06-19T08:36:56.976+08:00,2022-06-19T08:58:10.259+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生81,河北
tsing/gy,2201082,2022-06-19T08:37:19.066+08:00,2022-06-19T09:00:13.052+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生82,河北
tsing/gy,2201083,2022-06-19T08:38:15.39+08:00,2022-06-19T09:10:33.968+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生83,河北
tsing/gy,2201084,2022-06-19T08:37:16.898+08:00,2022-06-19T09:06:43.941+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生84,河北
tsing/gy,2201085,2022-06-19T08:38:26.934+08:00,2022-06-19T09:09:57.677+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生85,河北
tsing/gy,2201086,2022-06-19T08:38:26.64+08:00,2022-06-19T09:06:59.811+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生86,河北
tsing/gy,2201087,2022-06-19T08:38:46.082+08:00,2022-06-19T09:06:54.42+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生87,河北
tsing/gy,2201088,2022-06-19T09:00:16.252+08:00,2022-06-19T09:16:04.399+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生88,河北
tsing/gy,2201089,2022-06-19T08:37:30.453+08:00,2022-06-19T09:01:53.475+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生89,河北
tsing/gy,2201090,2022-06-19T08:36:46.897+08:00,2022-06-19T08:57:59.742+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生90,河北
tsing/gy,2201091,2022-06-19T08:36:43.616+08:00,2022-06-19T09:04:00.136+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",222.222.147.194,高中生91,河北
